Date,MSFT Adjusted Close Price,MSFT Daily Return,Market Excess Return (Mkt-RF),Size Factor (SMB),Value Factor (HML),Risk-Free Rate,MSFT Excess Return
2017-11-30,77.68565368652344,0.009959028990953911,0.0083,-0.005600000000000001,-0.0052,4e-05,0.00991902899095391
2017-12-01,77.76873016357422,0.0010693927785689894,-0.0022,-0.0036,0.0038,4e-05,0.0010293927785689893
2017-12-04,74.83370208740234,-0.03774046548012944,-0.0011,-0.0034000000000000002,0.012199999999999999,4e-05,-0.037780465480129435
2017-12-05,75.3044204711914,0.006290192395389971,-0.0042,-0.0046,-0.0022,4e-05,0.006250192395389971
2017-12-06,76.40272521972656,0.01458486423058436,-0.0009,-0.0046,-0.0053,4e-05,0.01454486423058436
2017-12-07,76.13506317138672,-0.0035033049877484235,0.0042,0.0026,-0.002,4e-05,-0.0035433049877484236
2017-12-08,77.67642211914062,0.020245060338154097,0.0051,-0.0046,-0.0014000000000000002,4e-05,0.0202050603381541
2017-12-11,78.66399383544922,0.01271391870745342,0.0027,-0.0043,-0.0018,4e-05,0.01267391870745342
2017-12-12,78.98702239990234,0.004106434833818007,0.0007000000000000001,-0.0052,0.005,4e-05,0.004066434833818007
2017-12-13,78.77476501464844,-0.0026872437877106803,0.0003,0.0072,-0.0089,4e-05,-0.0027272437877106804
2017-12-14,78.16561889648438,-0.0077327570326714,-0.004699999999999999,-0.006999999999999999,-0.0022,4e-05,-0.0077727570326714
2017-12-15,80.1592025756836,0.02550461068873955,0.0092,0.0068000000000000005,0.0004,4e-05,0.02546461068873955
2017-12-18,79.72539520263672,-0.005411822462146998,0.0066,0.0075,0.0027,4e-05,-0.005451822462146998
2017-12-19,79.21778869628906,-0.006366936219726282,-0.003,-0.0036,-0.0024,4e-05,-0.0064069362197262825
2017-12-20,78.9316635131836,-0.003611880460365202,0.0001,0.0034999999999999996,0.0006,4e-05,-0.0036518804603652023
2017-12-21,78.91319274902344,-0.00023400956394481476,0.0024,0.0027,0.0063,4e-05,-0.00027400956394481475
2017-12-22,78.92242431640625,0.00011698382819425035,-0.0007000000000000001,-0.0021,-0.0021,4e-05,7.698382819425035e-05
2017-12-26,78.82089233398438,-0.0012864782512866935,-0.0007000000000000001,0.0033,-0.0007000000000000001,4e-05,-0.0013264782512866936
2017-12-27,79.10702514648438,0.0036301645924989856,0.0005,-0.0013,-0.002,4e-05,0.0035901645924989855
2017-12-28,79.11626434326172,0.00011679363192129699,0.0022,0.0012,0.0005,4e-05,7.6793631921297e-05
2017-12-29,78.95013427734375,-0.002099821917743494,-0.005699999999999999,-0.0031,0.0001,4e-05,-0.002139821917743494
2018-01-02,79.32853698730469,0.004792933076359862,0.0085,0.0034999999999999996,-0.0021,5e-05,0.004742933076359862
2018-01-03,79.69772338867188,0.00465389146690387,0.0059,-0.0039000000000000003,-0.0019,5e-05,0.00460389146690387
2018-01-04,80.39916229248047,0.008801241415489436,0.0042,-0.0026,0.0024,5e-05,0.008751241415489436
2018-01-05,81.39595031738281,0.012397990183979468,0.0066,-0.0034999999999999996,-0.0025,5e-05,0.012347990183979468
2018-01-08,81.47901153564453,0.0010204588549902471,0.0019,-0.0015,0.0005,5e-05,0.0009704588549902471
2018-01-09,81.42363739013672,-0.0006796123868486603,0.0015,-0.0034999999999999996,-0.0004,5e-05,-0.0007296123868486603
2018-01-10,81.05445861816406,-0.004534049126345918,-0.0007000000000000001,0.0006,0.005699999999999999,5e-05,-0.004584049126345918
2018-01-11,81.29444122314453,0.002960757607560982,0.0086,0.011399999999999999,0.003,5e-05,0.002910757607560982
2018-01-12,82.69734191894531,0.017257031042872573,0.0066,-0.0032,0.0016,5e-05,0.01720703104287257
2018-01-16,81.54364013671875,-0.01395089316603848,-0.0049,-0.0102,0.0001,5e-05,-0.01400089316603848
2018-01-17,83.19572448730469,0.020260125103760407,0.0095,-0.0003,-0.001,5e-05,0.020210125103760405
2018-01-18,83.15882110595703,-0.000443573051080115,-0.0018,-0.005,-0.0025,5e-05,-0.000493573051080115
2018-01-19,83.0665283203125,-0.0011098375904936564,0.005699999999999999,0.009399999999999999,-0.0005,5e-05,-0.0011598375904936563
2018-01-22,84.55248260498047,0.01788872503420369,0.0077,-0.0034000000000000002,-0.0016,5e-05,0.017838725034203688
2018-01-23,84.82015228271484,0.0031657222767176307,0.0022,0.0014000000000000002,-0.0036,5e-05,0.0031157222767176306
2018-01-24,84.74632263183594,-0.0008704258232503648,-0.0013,-0.0084,0.0044,5e-05,-0.0009204258232503648
2018-01-25,85.21703338623047,0.005554350203954561,0.0007000000000000001,0.0014000000000000002,-0.0054,5e-05,0.0055043502039545614
2018-01-26,86.81375122070312,0.018737073693188,0.0111,-0.006,-0.0051,5e-05,0.018687073693188
2018-01-29,86.68453216552734,-0.0014884629837877972,-0.0062,-0.0003,-0.0028000000000000004,5e-05,-0.001538462983787797
2018-01-30,85.5954360961914,-0.012563903180053737,-0.0106,0.0015,-0.0021,5e-05,-0.012613903180053737
2018-01-31,87.69058990478516,0.0244774009473967,-0.0007000000000000001,-0.0074,0.0011,5e-05,0.024427400947396698
2018-02-01,86.99834442138672,-0.007894182079856926,0.0003,0.0008,0.0053,6e-05,-0.007954182079856926
2018-02-02,84.70938873291016,-0.026310336175936144,-0.0213,0.0004,-0.0029,6e-05,-0.026370336175936145
2018-02-05,81.22061920166016,-0.041185157671838946,-0.0404,0.0079,-0.0059,6e-05,-0.04124515767183894
2018-02-06,84.29405212402344,0.03784055025156041,0.0167,-0.0052,-0.0019,6e-05,0.037780550251560414
2018-02-07,82.70658111572266,-0.018832538812644906,-0.0038,0.0053,0.0021,6e-05,-0.018892538812644907
2018-02-08,78.4609375,-0.05133380631200524,-0.0368,0.008100000000000001,0.0052,6e-05,-0.051393806312005234
2018-02-09,81.38674926757812,0.037290043438215736,0.0137,-0.0059,0.0015,6e-05,0.03723004343821574
2018-02-12,82.2635498046875,0.010773259099299937,0.013600000000000001,-0.0046,-0.003,6e-05,0.010713259099299937
2018-02-13,82.90963745117188,0.00785387511259028,0.0031,0.0008,-0.0024,6e-05,0.0077938751125902804
2018-02-14,84.20783996582031,0.015658041146458856,0.0152,0.0026,0.0048,6e-05,0.015598041146458857
2018-02-15,85.92334747314453,0.020372301534162807,0.012199999999999999,-0.0014000000000000002,-0.0063,6e-05,0.020312301534162806
2018-02-16,85.31130981445312,-0.007123065810287432,0.0003,0.0034999999999999996,0.0015,6e-05,-0.007183065810287432
2018-02-20,85.97899627685547,0.007826470650310169,-0.0062,-0.0036,-0.0024,6e-05,0.007766470650310169
2018-02-21,84.83839416503906,-0.013266055213573602,-0.0044,0.0079,0.0023,6e-05,-0.013326055213573601
2018-02-22,85.06095886230469,0.002623395921811822,0.0001,0.0005,-0.0040999999999999995,6e-05,0.0025633959218118217
2018-02-23,87.22156524658203,0.0254006822069206,0.0154,-0.0038,-0.0014000000000000002,6e-05,0.0253406822069206
2018-02-26,88.48268127441406,0.014458764002534874,0.011200000000000002,-0.005,-0.0006,6e-05,0.014398764002534875
2018-02-27,87.35136413574219,-0.012785746570713519,-0.0125,-0.0019,0.0003,6e-05,-0.012845746570713518
2018-02-28,86.95262145996094,-0.00456481338015069,-0.0111,-0.0042,-0.0031,6e-05,-0.00462481338015069
2018-03-01,86.0995101928711,-0.009811219636232327,-0.011899999999999999,0.01,-0.0003,6e-05,-0.009871219636232326
2018-03-02,86.28498077392578,0.0021541421157822427,0.006999999999999999,0.0118,-0.0048,6e-05,0.0020941421157822425
2018-03-05,86.83207702636719,0.006340573382925596,0.010700000000000001,-0.0039000000000000003,0.0022,6e-05,0.006280573382925596
2018-03-06,86.53535461425781,-0.003417198140029165,0.0036,0.0069,0.0013,6e-05,-0.0034771981400291653
2018-03-07,87.03609466552734,0.005786537230957789,0.0005,0.0078000000000000005,-0.0044,6e-05,0.005726537230957789
2018-03-08,87.56466674804688,0.00607302159581935,0.0038,-0.0049,-0.0034999999999999996,6e-05,0.00601302159581935
2018-03-09,89.521240234375,0.02234432630181593,0.0171,-0.0025,0.0027,6e-05,0.02228432630181593
2018-03-12,89.73451232910156,0.002382363047788383,-0.0009,0.004699999999999999,-0.0008,6e-05,0.0023223630477883827
2018-03-13,87.54609680175781,-0.02438766836239914,-0.0067,0.0008,0.0003,6e-05,-0.02444766836239914
2018-03-14,87.02684020996094,-0.005931236351663927,-0.0053,0.0023,-0.005699999999999999,6e-05,-0.005991236351663927
2018-03-15,87.33282470703125,0.0035159784766640723,-0.0017000000000000001,-0.0039000000000000003,0.0031,6e-05,0.003455978476664072
2018-03-16,87.7223129272461,0.004459814754892433,0.0025,0.004699999999999999,0.0017000000000000001,6e-05,0.004399814754892433
2018-03-19,86.1366195678711,-0.01807628306255582,-0.0137,0.0034999999999999996,0.0040999999999999995,6e-05,-0.01813628306255582
2018-03-20,86.35918426513672,0.002583856882034441,0.0014000000000000002,-0.0007000000000000001,-0.0036,6e-05,0.002523856882034441
2018-03-21,85.75641632080078,-0.006979778114685975,-0.0007000000000000001,0.0074,0.0044,6e-05,-0.007039778114685975
2018-03-22,83.26197052001953,-0.02908757044429111,-0.0254,0.0051,-0.0049,6e-05,-0.029147570444291112
2018-03-23,80.84175109863281,-0.02906752514108224,-0.021,0.0022,-0.0023,6e-05,-0.02912752514108224
2018-03-26,86.9618911743164,0.07570518936702131,0.026699999999999998,-0.0068000000000000005,0.0003,6e-05,0.0756451893670213
2018-03-27,82.96527099609375,-0.0459582941936183,-0.0187,-0.0021,0.0037,6e-05,-0.046018294193618296
2018-03-28,82.89107513427734,-0.0008943002406380796,-0.0034999999999999996,0.0013,0.0064,6e-05,-0.0009543002406380796
2018-03-29,84.6343994140625,0.02103150763771744,0.0141,-0.0031,-0.0022,6e-05,0.020971507637717438
2018-04-02,82.08432006835938,-0.030130530415029,-0.023,-0.0013,0.0038,7.000000000000001e-05,-0.030200530415029
2018-04-03,83.18779754638672,0.013443218840192284,0.0125,-0.0004,0.0018,7.000000000000001e-05,0.013373218840192283
2018-04-04,85.6173324584961,0.029205424157967785,0.011699999999999999,0.0033,-0.0032,7.000000000000001e-05,0.029135424157967785
2018-04-05,85.66368103027344,0.0005413456650242843,0.0075,0.0002,0.0046,7.000000000000001e-05,0.00047134566502428425
2018-04-06,83.67001342773438,-0.02327319557788443,-0.0219,0.004,-0.0006,7.000000000000001e-05,-0.023343195577884432
2018-04-09,84.17073822021484,0.005984519088346296,0.003,-0.0015,-0.0051,7.000000000000001e-05,0.0059145190883462965
2018-04-10,86.12733459472656,0.02324556509641984,0.0177,0.004,-0.0012,7.000000000000001e-05,0.02317556509641984
2018-04-11,85.1815185546875,-0.01098160118955982,-0.005,0.0092,-0.003,7.000000000000001e-05,-0.01105160118955982
2018-04-12,86.77644348144531,0.018723837680046262,0.0085,-0.0023,0.0019,7.000000000000001e-05,0.018653837680046262
2018-04-13,86.31282043457031,-0.005342729296967885,-0.0037,0.0003,-0.0025,7.000000000000001e-05,-0.005412729296967885
2018-04-16,87.32353973388672,0.011709955650013537,0.008199999999999999,0.0007000000000000001,-0.0002,7.000000000000001e-05,0.011639955650013536
2018-04-17,89.08541870117188,0.020176449244434957,0.0109,0.0016,-0.0118,7.000000000000001e-05,0.020106449244434957
2018-04-18,89.42853546142578,0.003851547932943511,0.0013,0.0022,0.0002,7.000000000000001e-05,0.0037815479329435108
2018-04-19,89.12248229980469,-0.003422321075056689,-0.0049,-0.004699999999999999,0.0108,7.000000000000001e-05,-0.003492321075056689
2018-04-20,88.09318542480469,-0.011549239298984992,-0.008100000000000001,0.0006,0.0058,7.000000000000001e-05,-0.011619239298984993
2018-04-23,88.41777038574219,0.0036845637874516335,-0.0005,-0.0008,0.0019,7.000000000000001e-05,0.0036145637874516333
2018-04-24,86.34988403320312,-0.02338767810494935,-0.013000000000000001,0.0053,0.0102,7.000000000000001e-05,-0.02345767810494935
2018-04-25,85.59876251220703,-0.008698581699394858,0.0011,-0.0034000000000000002,0.0006,7.000000000000001e-05,-0.008768581699394859
2018-04-26,87.40702056884766,0.02112481540118938,0.0096,-0.0039000000000000003,-0.0085,7.000000000000001e-05,0.021054815401189378
2018-04-27,88.85359191894531,0.016549830215963457,0.0001,-0.0026,0.0004,7.000000000000001e-05,0.016479830215963456
2018-04-30,86.72081756591797,-0.024003242941184832,-0.008100000000000001,0.0003,-0.0009,7.000000000000001e-05,-0.024073242941184833
2018-05-01,88.09318542480469,0.0158251259317701,0.0025,0.0023,-0.0053,6e-05,0.0157651259317701
2018-05-02,86.71151733398438,-0.015684165400054573,-0.0062,0.0129,-0.0034999999999999996,6e-05,-0.015744165400054574
2018-05-03,87.2308120727539,0.005988763139380682,-0.0025,-0.0052,-0.0015,6e-05,0.0059287631393806816
2018-05-04,88.24159240722656,0.011587423187458423,0.013000000000000001,0.0002,-0.002,6e-05,0.011527423187458424
2018-05-07,89.22450256347656,0.01113885333929554,0.0040999999999999995,0.0042,-0.0033,6e-05,0.011078853339295541
2018-05-08,88.84432220458984,-0.004260941198481305,0.0007000000000000001,0.0049,0.0023,6e-05,-0.004320941198481305
2018-05-09,89.89215850830078,0.011794071671771933,0.009000000000000001,-0.0022,0.0025,6e-05,0.011734071671771934
2018-05-10,90.79165649414062,0.010006412136124077,0.0085,-0.0043,-0.0004,6e-05,0.009946412136124077
2018-05-11,90.59691619873048,-0.002144914003443854,0.0019,0.0012,-0.0038,6e-05,-0.0022049140034438542
2018-05-14,90.90291595458984,0.003377595714054271,0.0005,-0.0036,0.0011,6e-05,0.003317595714054271
2018-05-15,90.24457550048828,-0.007242236920435352,-0.0055000000000000005,0.0068000000000000005,0.004,6e-05,-0.007302236920435352
2018-05-16,90.47737121582033,0.0025796089575575998,0.005,0.006999999999999999,-0.0025,6e-05,0.0025196089575575996
2018-05-17,89.57400512695312,-0.009984442261395499,0.0001,0.009000000000000001,0.0029,6e-05,-0.010044442261395498
2018-05-18,89.74163055419922,0.001871362422708689,-0.0023,0.005699999999999999,-0.0062,6e-05,0.001811362422708689
2018-05-21,90.89645385742188,0.01286831202075378,0.0072,-0.0019,0.0044,6e-05,0.012808312020753781
2018-05-22,90.8033218383789,-0.0010245946358815594,-0.0042,-0.0076,0.0060999999999999995,6e-05,-0.0010845946358815594
2018-05-23,91.8836669921875,0.011897639116457581,0.0029,0.0005,-0.0069,6e-05,0.011837639116457582
2018-05-24,91.55770874023438,-0.003547510266224352,-0.0016,0.0037,-0.0034999999999999996,6e-05,-0.003607510266224352
2018-05-25,91.60425567626952,0.0005083890441950345,-0.0022,0.0025,-0.0039000000000000003,6e-05,0.0004483890441950345
2018-05-29,91.2782974243164,-0.003558330882629024,-0.0103,0.0132,-0.0103,6e-05,-0.003618330882629024
2018-05-30,92.15373229980467,0.009590832653447956,0.0131,0.0004,0.0037,6e-05,0.009530832653447957
2018-05-31,92.05130004882812,-0.0011115366509877322,-0.006999999999999999,0.0007000000000000001,-0.0043,6e-05,-0.0011715366509877322
2018-06-01,93.86734771728516,0.01972864769420668,0.0106,-0.0023,-0.001,6e-05,0.01966864769420668
2018-06-04,94.6868896484375,0.008730852112927234,0.0048,0.0017000000000000001,-0.0045000000000000005,6e-05,0.008670852112927235
2018-06-05,95.17122650146484,0.005115141650820165,0.0016,0.008199999999999999,-0.0044,6e-05,0.005055141650820165
2018-06-06,95.45059967041016,0.002935479337770275,0.0086,-0.0033,0.0021,6e-05,0.0028754793377702747
2018-06-07,93.95117950439452,-0.01570886061683341,-0.0014000000000000002,-0.003,0.009300000000000001,6e-05,-0.01576886061683341
2018-06-08,94.64966583251952,0.00743456688686206,0.0031,0.0008,-0.004,6e-05,0.007374566886862059
2018-06-11,94.1094970703125,-0.00570703295627939,0.0012,0.0018,-0.0016,6e-05,-0.00576703295627939
2018-06-12,94.35164642333984,0.002573059686488577,0.0023,0.0023,-0.0063,6e-05,0.0025130596864885767
2018-06-13,93.9232406616211,-0.004540522375164113,-0.0033,0.0008,-0.002,6e-05,-0.0046005223751641134
2018-06-14,94.45409393310548,0.005651990580232358,0.0028000000000000004,0.0032,-0.0101,6e-05,0.005591990580232358
2018-06-15,93.25270080566406,-0.012719333566338364,-0.0007000000000000001,0.0004,-0.0025,6e-05,-0.012779333566338364
2018-06-18,93.93254089355467,0.007290299176507364,-0.0009,0.0072,0.0008,6e-05,0.007230299176507364
2018-06-19,93.93254089355467,0.0,-0.0038,0.005699999999999999,-0.0014000000000000002,6e-05,-6e-05
2018-06-20,94.87319946289062,0.010014192742874073,0.0023,0.0073,-0.0051,6e-05,0.009954192742874074
2018-06-21,94.19332885742188,-0.0071660975841199015,-0.0073,-0.0063,0.0033,6e-05,-0.007226097584119902
2018-06-22,93.5134506225586,-0.0072179021923346465,0.0011,0.0,0.0046,6e-05,-0.007277902192334647
2018-06-25,91.63220977783205,-0.020117328921158695,-0.0148,-0.0054,0.005699999999999999,6e-05,-0.020177328921158696
2018-06-26,92.2748031616211,0.007012745685682553,0.0027,0.0063,-0.0024,6e-05,0.006952745685682553
2018-06-27,90.84058380126952,-0.015542914329922941,-0.0102,-0.009899999999999999,0.0036,6e-05,-0.01560291432992294
2018-06-28,91.855712890625,0.01117484109939526,0.0058,-0.0018,-0.0051,6e-05,0.011114841099395261
2018-06-29,91.83708190917967,-0.000202828771984076,0.0006,-0.002,-0.0024,6e-05,-0.000262828771984076
2018-07-02,93.14093780517578,0.014197488300918826,0.0036,0.0044,-0.0026,8e-05,0.014117488300918826
2018-07-03,92.24685668945312,-0.009599228188928222,-0.0044,0.008,-0.0002,8e-05,-0.009679228188928222
2018-07-05,92.9081039428711,0.007168236156209096,0.0087,0.0043,-0.0043,8e-05,0.0070882361562090955
2018-07-06,94.21195220947266,0.014033740989949584,0.0088,0.0005,-0.003,8e-05,0.013953740989949583
2018-07-09,94.85457611083984,0.006821044318648273,0.009399999999999999,-0.0040999999999999995,0.0086,8e-05,0.0067410443186482726
2018-07-10,95.1060028076172,0.0026506543709978736,0.0021,-0.0078000000000000005,-0.0016,8e-05,0.0025706543709978734
2018-07-11,94.9756317138672,-0.0013707977404299188,-0.006999999999999999,-0.0002,-0.004699999999999999,8e-05,-0.0014507977404299187
2018-07-12,97.03384399414062,0.02167095120224305,0.0085,-0.0036,-0.0116,8e-05,0.02159095120224305
2018-07-13,98.18865966796876,0.011901163823808458,0.0008,-0.0013,-0.0029,8e-05,0.011821163823808458
2018-07-16,97.70437622070312,-0.0049321729098174005,-0.0016,-0.0077,0.0096,8e-05,-0.005012172909817401
2018-07-17,98.67292785644533,0.009913083458558125,0.0048,0.0026,-0.0074,8e-05,0.009833083458558125
2018-07-18,97.89995574951172,-0.007833679649783654,0.0026,-0.0027,0.0068000000000000005,8e-05,-0.007913679649783654
2018-07-19,97.22943115234376,-0.006849079675618763,-0.0034000000000000002,0.0096,-0.0036,8e-05,-0.0069290796756187635
2018-07-20,98.97096252441406,0.017911565988096623,-0.001,-0.0018,0.0012,8e-05,0.017831565988096622
2018-07-23,100.55421447753906,0.015997136056289607,0.0016,-0.003,0.0054,8e-05,0.015917136056289607
2018-07-24,100.2655029296875,-0.0028712028566048042,0.0022,-0.013600000000000001,0.004,8e-05,-0.0029512028566048044
2018-07-25,103.21778106689452,0.02944460508294,0.0084,-0.0044,-0.0106,8e-05,0.02936460508294
2018-07-26,102.09089660644533,-0.01091754200488837,-0.0021,0.006500000000000001,0.0058,8e-05,-0.01099754200488837
2018-07-27,100.28412628173828,-0.017697663403545616,-0.008199999999999999,-0.0138,0.010700000000000001,8e-05,-0.017777663403545616
2018-07-30,98.1328125,-0.021452186517479155,-0.0070999999999999995,-0.0022,0.0159,8e-05,-0.021532186517479155
2018-07-31,98.79402160644533,0.006737900296552857,0.0051,0.0084,-0.0111,8e-05,0.0066579002965528565
2018-08-01,98.98028564453124,0.0018853776276859247,-0.0013,0.0006,-0.0022,7.000000000000001e-05,0.0018153776276859247
2018-08-02,100.1816635131836,0.012137546995639958,0.0067,0.0034999999999999996,-0.0066,7.000000000000001e-05,0.012067546995639958
2018-08-03,100.61940002441406,0.004369427456880404,0.0031,-0.010700000000000001,0.0051,7.000000000000001e-05,0.004299427456880404
2018-08-06,100.70320129394533,0.0008328539974491456,0.0046,0.0027,-0.0033,7.000000000000001e-05,0.0007628539974491456
2018-08-07,101.4017105102539,0.006936315899925383,0.0029,0.0003,-0.0015,7.000000000000001e-05,0.006866315899925383
2018-08-08,101.96977996826172,0.005602168396857232,-0.0004,-0.0013,0.0027,7.000000000000001e-05,0.0055321683968572325
2018-08-09,102.13744354248048,0.0016442476807436712,-0.0005,0.0037,-0.0036,7.000000000000001e-05,0.0015742476807436713
2018-08-10,101.51346588134766,-0.006109195996014005,-0.006,0.004,-0.0021,7.000000000000001e-05,-0.006179195996014005
2018-08-13,100.77772521972656,-0.007247714923663939,-0.0046,-0.0014000000000000002,-0.0029,7.000000000000001e-05,-0.007317714923663939
2018-08-14,102.03498840332033,0.012475605902519948,0.0069,0.003,0.0022,7.000000000000001e-05,0.012405605902519948
2018-08-15,100.65135192871094,-0.013560411935758743,-0.0091,-0.0053,-0.0014000000000000002,7.000000000000001e-05,-0.013630411935758743
2018-08-16,100.63265228271484,-0.00018578633707111436,0.0086,-0.0006,0.0026,7.000000000000001e-05,-0.0002557863370711144
2018-08-17,100.57656860351562,-0.0005573109515354391,0.003,0.0009,0.0001,7.000000000000001e-05,-0.000627310951535439
2018-08-20,99.91276550292967,-0.006599977607137708,0.0025,0.0011,0.0014000000000000002,7.000000000000001e-05,-0.006669977607137708
2018-08-21,99.08071899414062,-0.008327729741047452,0.0033,0.0089,0.0014000000000000002,7.000000000000001e-05,-0.008397729741047452
2018-08-22,100.09040832519533,0.010190573315423945,0.0005,0.0037,-0.0034999999999999996,7.000000000000001e-05,0.010120573315423945
2018-08-23,100.557861328125,0.004670307682339558,-0.0019,-0.0005,-0.0033,7.000000000000001e-05,0.004600307682339559
2018-08-24,101.34317016601562,0.0078095220753364725,0.0063,-0.0001,-0.0058,7.000000000000001e-05,0.007739522075336473
2018-08-27,102.4650650024414,0.011070255988518518,0.0074,-0.0068000000000000005,-0.0015,7.000000000000001e-05,0.011000255988518517
2018-08-28,103.0820770263672,0.0060216818669962535,-0.0001,-0.0012,-0.0023,7.000000000000001e-05,0.005951681866996254
2018-08-29,104.72750091552734,0.01596226945193635,0.005600000000000001,-0.0005,-0.005699999999999999,7.000000000000001e-05,0.01589226945193635
2018-08-30,104.66207122802734,-0.0006247612797786184,-0.0040999999999999995,0.0029,-0.0042,7.000000000000001e-05,-0.0006947612797786184
2018-08-31,105.01732635498048,0.0033943062924786105,0.0008,0.005,-0.0038,7.000000000000001e-05,0.0033243062924786103
2018-09-04,104.4376983642578,-0.005519355813377147,-0.0011,-0.0037,0.0001,8e-05,-0.005599355813377147
2018-09-05,101.4272918701172,-0.028824902705543165,-0.0040999999999999995,-0.0018,0.0067,8e-05,-0.028904902705543165
2018-09-06,101.66102600097656,0.0023044500799516143,-0.0044,-0.0034000000000000002,-0.0025,8e-05,0.002224450079951614
2018-09-07,101.16554260253906,-0.004873877610016897,-0.0018,0.0011,-0.0022,8e-05,-0.004953877610016897
2018-09-10,102.2593765258789,0.010812317071607236,0.0023,0.0011,-0.0036,8e-05,0.010732317071607236
2018-09-11,103.99827575683594,0.01700479007435529,0.0037,-0.003,-0.0024,8e-05,0.01692479007435529
2018-09-12,104.4376983642578,0.00422528743120032,0.0003,-0.0006,-0.0023,8e-05,0.0041452874312003195
2018-09-13,105.55956268310548,0.010741947940434704,0.0045000000000000005,-0.0044,-0.0039000000000000003,8e-05,0.010661947940434704
2018-09-14,105.9896240234375,0.004074110667008801,0.0012,0.0027,0.0026,8e-05,0.003994110667008801
2018-09-17,104.83971405029295,-0.010849269291589025,-0.0072,-0.0046,0.0086,8e-05,-0.010929269291589026
2018-09-18,105.8400650024414,0.00954171767073464,0.005699999999999999,0.0005,-0.0048,8e-05,0.00946171767073464
2018-09-19,104.42833709716795,-0.013338312908640848,0.0005,-0.0068000000000000005,0.0129,8e-05,-0.013418312908640848
2018-09-20,106.17662048339844,0.016741465341957307,0.0077,0.0031,-0.0024,8e-05,0.016661465341957307
2018-09-21,106.82169342041016,0.006075470608075895,-0.0013,-0.0042,0.0031,8e-05,0.0059954706080758945
2018-09-24,107.20500183105467,0.00358830119960718,-0.0031,0.0006,-0.0089,8e-05,0.00350830119960718
2018-09-25,106.99934387207033,-0.0019183616013406235,-0.0005,0.0027,-0.0038,8e-05,-0.0019983616013406237
2018-09-26,106.5599365234375,-0.004106635916928503,-0.004,-0.0039000000000000003,-0.0062,8e-05,-0.004186635916928503
2018-09-27,106.96192932128906,0.0037724571820023645,0.0027,-0.0026,-0.0054,8e-05,0.0036924571820023643
2018-09-28,106.9245376586914,-0.00034957917115852055,-0.0003,0.004,-0.0019,8e-05,-0.00042957917115852054
2018-10-01,108.08381652832033,0.010842028359565159,0.0016,-0.016399999999999998,0.0036,8e-05,0.010762028359565159
2018-10-02,107.65375518798828,-0.003978961459224162,-0.0021,-0.0098,0.005699999999999999,8e-05,-0.004058961459224162
2018-10-03,107.67244720458984,0.00017363088327870813,0.002,0.0085,0.005,8e-05,9.363088327870812e-05
2018-10-04,105.44738006591795,-0.020665148758474916,-0.009300000000000001,-0.0106,0.0159,8e-05,-0.020745148758474916
2018-10-05,104.83033752441406,-0.0058516630865381725,-0.0064,-0.0042,0.0037,8e-05,-0.005931663086538173
2018-10-08,103.6336669921875,-0.011415307443304434,-0.0018,-0.004,0.0125,8e-05,-0.011495307443304435
2018-10-09,104.9518814086914,0.012719943766954511,-0.0018,-0.0029,0.0028000000000000004,8e-05,0.012639943766954511
2018-10-10,99.24899291992188,-0.054338125360154366,-0.0333,0.0028000000000000004,0.0108,8e-05,-0.05441812536015436
2018-10-11,99.01526641845705,-0.0023549508623569304,-0.0196,0.0044,-0.009300000000000001,8e-05,-0.0024349508623569306
2018-10-12,102.43702697753906,0.03455790892508448,0.0139,-0.0087,-0.0175,8e-05,0.03447790892508448
2018-10-15,100.59525299072266,-0.017979572827901857,-0.0048,0.009000000000000001,0.0052,8e-05,-0.018059572827901858
2018-10-16,103.77392578125,0.03159863607898572,0.0225,0.0068000000000000005,-0.014499999999999999,8e-05,0.03151863607898572
2018-10-17,103.50279998779295,-0.002612658154887204,-0.0009,-0.0067,0.0024,8e-05,-0.0026926581548872043
2018-10-18,101.43666076660156,-0.019962157752592913,-0.0154,-0.0053,0.0042,8e-05,-0.020042157752592913
2018-10-19,101.58625030517578,0.001474708822665427,-0.0024,-0.013300000000000001,0.006999999999999999,8e-05,0.001394708822665427
2018-10-22,102.49309539794922,0.008926848762004447,-0.0038,0.0048,-0.0126,8e-05,0.008846848762004447
2018-10-23,101.0627212524414,-0.013955809803129715,-0.0062,-0.0009,-0.0042,8e-05,-0.014035809803129715
2018-10-24,95.65897369384766,-0.053469246539442516,-0.0333,-0.0092,0.0076,8e-05,-0.05354924653944251
2018-10-25,101.24970245361328,0.05844437321331197,0.019299999999999998,0.004,-0.006,8e-05,0.058364373213311976
2018-10-26,99.99691009521484,-0.012373294222493114,-0.0165,0.0058,0.0034999999999999996,8e-05,-0.012453294222493114
2018-10-29,97.08937072753906,-0.02907629210649898,-0.0076,-0.0031,0.016200000000000003,8e-05,-0.02915629210649898
2018-10-30,96.9771957397461,-0.0011553786676377076,0.0166,0.0042,0.0008,8e-05,-0.0012353786676377076
2018-10-31,99.856689453125,0.02969248276787151,0.0121,-0.0066,-0.0074,8e-05,0.02961248276787151
2018-11-01,99.0246124267578,-0.008332711918692226,0.0129,0.013300000000000001,-0.011200000000000002,8e-05,-0.008412711918692226
2018-11-02,99.24899291992188,0.002265906300113363,-0.0053,0.008,0.0067,8e-05,0.0021859063001133626
